"","market","stop_ship_acct","customer_state_code","count_customer_nk","Date"
"11680","PUBL",NA,"SD",34,"2020-08-11"
"11681","PUBL","N","AE",1,"2020-08-11"
"11682","PUBL","N","IN",2971,"2020-08-11"
"11683","PUBL","N","NY",11932,"2020-08-11"
"11684","PUBL","Y","IL",527,"2020-08-11"
"11685","PUBL","Y","MI",113,"2020-08-11"
"11686","PUBL","N","WV",534,"2020-08-11"
"11687","PUBL","N","DC",625,"2020-08-11"
"11688","PUBL","N","AR",680,"2020-08-11"
"11689","PUBL","Y","GA",99,"2020-08-11"
"11690","PUBL","Y","LA",74,"2020-08-11"
"11691","PUBL","Y","NC",140,"2020-08-11"
"11692","PUBL","Y","SC",52,"2020-08-11"
"11693","PUBL",NA,"PA",640,"2020-08-11"
"11694","PUBL",NA,"IA",552,"2020-08-11"
"11695","PUBL",NA,"MN",264,"2020-08-11"
"11696","PUBL",NA,"VT",135,"2020-08-11"
"11697","PUBL",NA,"ZZ",6,"2020-08-11"
"11698","PUBL","N","AP",5,"2020-08-11"
"11699","PUBL",NA,"NE",117,"2020-08-11"
"11700","PUBL","N","102",1,"2020-08-11"
"11701","PUBL","N","PR",3,"2020-08-11"
"11702","PUBL","Y","OH",468,"2020-08-11"
"11703","PUBL","N","GA",3106,"2020-08-11"
"11704","PUBL","Y","MO",139,"2020-08-11"
"11705","PUBL","N",NA,9,"2020-08-11"
"11706","PUBL","N","CA",11074,"2020-08-11"
"11707","PUBL","N","ME",1868,"2020-08-11"
"11708","PUBL","N","NH",1323,"2020-08-11"
"11709","PUBL","N","AK",338,"2020-08-11"
"11710","PUBL","Y","MT",6,"2020-08-11"
"11711","PUBL","Y","AL",51,"2020-08-11"
"11712","PUBL","N","AUS",5,"2020-08-11"
"11713","PUBL",NA,"CT",574,"2020-08-11"
"11714","PUBL",NA,"FL",724,"2020-08-11"
"11715","PUBL",NA,"AR",108,"2020-08-11"
"11716","PUBL",NA,"ME",289,"2020-08-11"
"11717","PUBL",NA,NA,5,"2020-08-11"
"11718","PUBL",NA,"NM",137,"2020-08-11"
"11719","PUBL",NA,"UT",120,"2020-08-11"
"11720","PUBL","Y",NA,1,"2020-08-11"
"11721","PUBL","Y","ND",1,"2020-08-11"
"11722","PUBL",NA,"VI",2,"2020-08-11"
"11723","PUBL","N","MI",4593,"2020-08-11"
"11724","PUBL","Y","WI",62,"2020-08-11"
"11725","PUBL","N","ND",393,"2020-08-11"
"11726","PUBL","N","ID",413,"2020-08-11"
"11727","PUBL","N","MA",4874,"2020-08-11"
"11728","PUBL","N","NJ",6061,"2020-08-11"
"11729","PUBL","N","CT",3341,"2020-08-11"
"11730","PUBL","N","AZ",2481,"2020-08-11"
"11731","PUBL","N","UT",529,"2020-08-11"
"11732","PUBL","N","TN",2161,"2020-08-11"
"11733","PUBL","Y","DC",31,"2020-08-11"
"11734","PUBL","Y","NY",2437,"2020-08-11"
"11735","PUBL","Y","NJ",107,"2020-08-11"
"11736","PUBL","Y","VT",25,"2020-08-11"
"11737","PUBL","N","HI",266,"2020-08-11"
"11738","PUBL","N","MT",452,"2020-08-11"
"11739","PUBL","Y","OR",28,"2020-08-11"
"11740","PUBL",NA,"NJ",856,"2020-08-11"
"11741","PUBL",NA,"OH",584,"2020-08-11"
"11742","PUBL",NA,"TN",462,"2020-08-11"
"11743","PUBL",NA,"WV",64,"2020-08-11"
"11744","PUBL",NA,"WA",186,"2020-08-11"
"11745","PUBL",NA,"AP",6,"2020-08-11"
"11746","PUBL",NA,"ON",1,"2020-08-11"
"11747","PUBL","N","OH",3688,"2020-08-11"
"11748","PUBL","N","TX",9028,"2020-08-11"
"11749","PUBL","Y","IN",560,"2020-08-11"
"11750","PUBL","Y","OK",57,"2020-08-11"
"11751","PUBL","Y","TX",417,"2020-08-11"
"11752","PUBL","N","MS",803,"2020-08-11"
"11753","PUBL","N","LA",954,"2020-08-11"
"11754","PUBL","Y","RI",31,"2020-08-11"
"11755","PUBL","N","NC",3273,"2020-08-11"
"11756","PUBL","N","WY",451,"2020-08-11"
"11757","PUBL","Y","CO",116,"2020-08-11"
"11758","PUBL","N","OR",971,"2020-08-11"
"11759","PUBL","Y","FL",176,"2020-08-11"
"11760","PUBL",NA,"RI",100,"2020-08-11"
"11761","PUBL",NA,"LA",173,"2020-08-11"
"11762","PUBL",NA,"IN",524,"2020-08-11"
"11763","PUBL",NA,"TX",1109,"2020-08-11"
"11764","PUBL",NA,"MA",879,"2020-08-11"
"11765","PUBL",NA,"NH",273,"2020-08-11"
"11766","PUBL",NA,"WY",58,"2020-08-11"
"11767","PUBL",NA,"OR",166,"2020-08-11"
"11768","PUBL",NA,"ND",45,"2020-08-11"
"11769","PUBL","N","VI",1,"2020-08-11"
"11770","PUBL","N","KS",1616,"2020-08-11"
"11771","PUBL","N","SD",345,"2020-08-11"
"11772","PUBL","N","MN",1598,"2020-08-11"
"11773","PUBL","Y","KY",73,"2020-08-11"
"11774","PUBL","N","VA",2241,"2020-08-11"
"11775","PUBL","N","VT",824,"2020-08-11"
"11776","PUBL","N","PA",4131,"2020-08-11"
"11777","PUBL","N","SC",1646,"2020-08-11"
"11778","PUBL","Y","CT",180,"2020-08-11"
"11779","PUBL","Y","ME",29,"2020-08-11"
"11780","PUBL","Y","MA",124,"2020-08-11"
"11781","PUBL","N","RI",768,"2020-08-11"
"11782","PUBL","Y","NM",22,"2020-08-11"
"11783","PUBL","Y","UT",8,"2020-08-11"
"11784","PUBL","N","AL",1613,"2020-08-11"
"11785","PUBL","Y","TN",79,"2020-08-11"
"11786","PUBL",NA,"MD",195,"2020-08-11"
"11787","PUBL",NA,"SC",101,"2020-08-11"
"11788","PUBL",NA,"OK",103,"2020-08-11"
"11789","PUBL",NA,"MO",311,"2020-08-11"
"11790","PUBL",NA,"MT",60,"2020-08-11"
"11791","PUBL",NA,"ID",76,"2020-08-11"
"11792","PUBL","N","WI",3300,"2020-08-11"
"11793","PUBL","N","OK",891,"2020-08-11"
"11794","PUBL","Y","IA",33,"2020-08-11"
"11795","PUBL","Y","MN",62,"2020-08-11"
"11796","PUBL","Y","NE",4,"2020-08-11"
"11797","PUBL","N","NM",843,"2020-08-11"
"11798","PUBL","N","FL",7501,"2020-08-11"
"11799","PUBL","N","DE",594,"2020-08-11"
"11800","PUBL","Y","DE",9,"2020-08-11"
"11801","PUBL","Y","MD",72,"2020-08-11"
"11802","PUBL","Y","PA",252,"2020-08-11"
"11803","PUBL","Y","VA",65,"2020-08-11"
"11804","PUBL","Y","WV",21,"2020-08-11"
"11805","PUBL","N","ZEA",3,"2020-08-11"
"11806","PUBL","Y","NV",44,"2020-08-11"
"11807","PUBL",NA,"NC",412,"2020-08-11"
"11808","PUBL",NA,"DE",159,"2020-08-11"
"11809","PUBL",NA,"MS",111,"2020-08-11"
"11810","PUBL",NA,"KY",186,"2020-08-11"
"11811","PUBL",NA,"MI",765,"2020-08-11"
"11812","PUBL",NA,"CO",338,"2020-08-11"
"11813","PUBL",NA,"KS",298,"2020-08-11"
"11814","PUBL",NA,"NV",73,"2020-08-11"
"11815","PUBL","Y","SD",3,"2020-08-11"
"11816","PUBL","N","IA",2589,"2020-08-11"
"11817","PUBL","N","IL",7217,"2020-08-11"
"11818","PUBL","N","MO",2121,"2020-08-11"
"11819","PUBL","Y","MS",91,"2020-08-11"
"11820","PUBL","N","NV",653,"2020-08-11"
"11821","PUBL","N","CO",1864,"2020-08-11"
"11822","PUBL","Y","ID",17,"2020-08-11"
"11823","PUBL","Y","WA",156,"2020-08-11"
"11824","PUBL",NA,"NY",1421,"2020-08-11"
"11825","PUBL",NA,"VA",422,"2020-08-11"
"11826","PUBL",NA,"AL",242,"2020-08-11"
"11827","PUBL",NA,"GA",383,"2020-08-11"
"11828","PUBL",NA,"IL",1084,"2020-08-11"
"11829","PUBL",NA,"DC",33,"2020-08-11"
"11830","PUBL",NA,"AZ",438,"2020-08-11"
"11831","PUBL",NA,"AE",45,"2020-08-11"
"11832","PUBL",NA,"AK",58,"2020-08-11"
"11833","PUBL","N","NE",1119,"2020-08-12"
"11834","PUBL","N","KY",1466,"2020-08-12"
"11835","PUBL","N","WA",1234,"2020-08-12"
"11836","PUBL","Y","KS",79,"2020-08-12"
"11837","PUBL","N","MD",2063,"2020-08-12"
"11838","PUBL","Y","NH",54,"2020-08-12"
"11839","PUBL","Y","CA",681,"2020-08-12"
"11840","PUBL","Y","AK",16,"2020-08-12"
"11841","PUBL","Y","AZ",59,"2020-08-12"
"11842","PUBL","Y","WY",14,"2020-08-12"
"11843","PUBL","N","TEX",1,"2020-08-12"
"11844","PUBL",NA,"CA",1172,"2020-08-12"
"11845","PUBL",NA,"WI",707,"2020-08-12"
"11846","PUBL",NA,"HI",70,"2020-08-12"
"11847","PUBL",NA,"SD",35,"2020-08-12"
"11848","PUBL","N","AE",1,"2020-08-12"
"11849","PUBL","N","IN",2971,"2020-08-12"
"11850","PUBL","N","NY",11933,"2020-08-12"
"11851","PUBL","Y","IL",528,"2020-08-12"
"11852","PUBL","Y","MI",113,"2020-08-12"
"11853","PUBL","N","WV",535,"2020-08-12"
"11854","PUBL","N","DC",625,"2020-08-12"
"11855","PUBL","N","AR",680,"2020-08-12"
"11856","PUBL","Y","GA",99,"2020-08-12"
"11857","PUBL","Y","LA",74,"2020-08-12"
"11858","PUBL","Y","NC",140,"2020-08-12"
"11859","PUBL","Y","SC",52,"2020-08-12"
"11860","PUBL",NA,"PA",640,"2020-08-12"
"11861","PUBL",NA,"IA",552,"2020-08-12"
"11862","PUBL",NA,"MN",264,"2020-08-12"
"11863","PUBL",NA,"VT",135,"2020-08-12"
"11864","PUBL",NA,"ZZ",6,"2020-08-12"
"11865","PUBL","N","AP",5,"2020-08-12"
"11866","PUBL",NA,"NE",117,"2020-08-12"
"11867","PUBL","N","102",1,"2020-08-12"
"11868","PUBL","N","PR",3,"2020-08-12"
"11869","PUBL","Y","OH",468,"2020-08-12"
"11870","PUBL","N","GA",3106,"2020-08-12"
"11871","PUBL","Y","MO",139,"2020-08-12"
"11872","PUBL","N",NA,9,"2020-08-12"
"11873","PUBL","N","CA",11076,"2020-08-12"
"11874","PUBL","N","ME",1868,"2020-08-12"
"11875","PUBL","N","NH",1323,"2020-08-12"
"11876","PUBL","N","AK",338,"2020-08-12"
"11877","PUBL","Y","MT",6,"2020-08-12"
"11878","PUBL","Y","AL",51,"2020-08-12"
"11879","PUBL","N","AUS",5,"2020-08-12"
"11880","PUBL",NA,"CT",574,"2020-08-12"
"11881","PUBL",NA,"FL",724,"2020-08-12"
"11882","PUBL",NA,"AR",108,"2020-08-12"
"11883","PUBL",NA,"ME",289,"2020-08-12"
"11884","PUBL",NA,NA,5,"2020-08-12"
"11885","PUBL",NA,"NM",137,"2020-08-12"
"11886","PUBL",NA,"UT",120,"2020-08-12"
"11887","PUBL","Y",NA,1,"2020-08-12"
"11888","PUBL","Y","ND",1,"2020-08-12"
"11889","PUBL",NA,"VI",2,"2020-08-12"
"11890","PUBL","N","MI",4595,"2020-08-12"
"11891","PUBL","Y","WI",62,"2020-08-12"
"11892","PUBL","N","ND",393,"2020-08-12"
"11893","PUBL","N","ID",413,"2020-08-12"
"11894","PUBL","N","MA",4876,"2020-08-12"
"11895","PUBL","N","NJ",6062,"2020-08-12"
"11896","PUBL","N","CT",3341,"2020-08-12"
"11897","PUBL","N","AZ",2481,"2020-08-12"
"11898","PUBL","N","UT",529,"2020-08-12"
"11899","PUBL","N","TN",2161,"2020-08-12"
"11900","PUBL","Y","DC",31,"2020-08-12"
"11901","PUBL","Y","NY",2436,"2020-08-12"
"11902","PUBL","Y","NJ",108,"2020-08-12"
"11903","PUBL","Y","VT",25,"2020-08-12"
"11904","PUBL","N","HI",266,"2020-08-12"
"11905","PUBL","N","MT",452,"2020-08-12"
"11906","PUBL","Y","OR",28,"2020-08-12"
"11907","PUBL",NA,"NJ",856,"2020-08-12"
"11908","PUBL",NA,"OH",584,"2020-08-12"
"11909","PUBL",NA,"TN",462,"2020-08-12"
"11910","PUBL",NA,"WV",64,"2020-08-12"
"11911","PUBL",NA,"WA",186,"2020-08-12"
"11912","PUBL",NA,"AP",6,"2020-08-12"
"11913","PUBL",NA,"ON",1,"2020-08-12"
"11914","PUBL","N","OH",3692,"2020-08-12"
"11915","PUBL","N","TX",9028,"2020-08-12"
"11916","PUBL","Y","IN",560,"2020-08-12"
"11917","PUBL","Y","OK",57,"2020-08-12"
"11918","PUBL","Y","TX",417,"2020-08-12"
"11919","PUBL","N","MS",803,"2020-08-12"
"11920","PUBL","N","LA",954,"2020-08-12"
"11921","PUBL","Y","RI",31,"2020-08-12"
"11922","PUBL","N","NC",3273,"2020-08-12"
"11923","PUBL","N","WY",451,"2020-08-12"
"11924","PUBL","Y","CO",116,"2020-08-12"
"11925","PUBL","N","OR",971,"2020-08-12"
"11926","PUBL","Y","FL",176,"2020-08-12"
"11927","PUBL",NA,"RI",100,"2020-08-12"
"11928","PUBL",NA,"LA",173,"2020-08-12"
"11929","PUBL",NA,"IN",524,"2020-08-12"
"11930","PUBL",NA,"TX",1109,"2020-08-12"
"11931","PUBL",NA,"MA",879,"2020-08-12"
"11932","PUBL",NA,"NH",273,"2020-08-12"
"11933","PUBL",NA,"WY",58,"2020-08-12"
"11934","PUBL",NA,"OR",166,"2020-08-12"
"11935","PUBL",NA,"ND",45,"2020-08-12"
"11936","PUBL","N","VI",1,"2020-08-12"
"11937","PUBL","N","KS",1616,"2020-08-12"
"11938","PUBL","N","SD",345,"2020-08-12"
"11939","PUBL","N","MN",1598,"2020-08-12"
"11940","PUBL","Y","KY",67,"2020-08-12"
"11941","PUBL","N","VA",2241,"2020-08-12"
"11942","PUBL","N","VT",824,"2020-08-12"
"11943","PUBL","N","PA",4131,"2020-08-12"
"11944","PUBL","N","SC",1646,"2020-08-12"
"11945","PUBL","Y","CT",180,"2020-08-12"
"11946","PUBL","Y","ME",29,"2020-08-12"
"11947","PUBL","Y","MA",122,"2020-08-12"
"11948","PUBL","N","RI",768,"2020-08-12"
"11949","PUBL","Y","NM",22,"2020-08-12"
"11950","PUBL","Y","UT",8,"2020-08-12"
"11951","PUBL","N","AL",1613,"2020-08-12"
"11952","PUBL","Y","TN",79,"2020-08-12"
"11953","PUBL",NA,"MD",195,"2020-08-12"
"11954","PUBL",NA,"SC",101,"2020-08-12"
"11955","PUBL",NA,"OK",103,"2020-08-12"
"11956","PUBL",NA,"MO",311,"2020-08-12"
"11957","PUBL",NA,"MT",60,"2020-08-12"
"11958","PUBL",NA,"ID",76,"2020-08-12"
"11959","PUBL","N","WI",3300,"2020-08-12"
"11960","PUBL","N","OK",891,"2020-08-12"
"11961","PUBL","Y","IA",33,"2020-08-12"
"11962","PUBL","Y","MN",62,"2020-08-12"
"11963","PUBL","Y","NE",4,"2020-08-12"
"11964","PUBL","N","NM",843,"2020-08-12"
"11965","PUBL","N","FL",7501,"2020-08-12"
"11966","PUBL","N","DE",594,"2020-08-12"
"11967","PUBL","Y","DE",9,"2020-08-12"
"11968","PUBL","Y","MD",72,"2020-08-12"
"11969","PUBL","Y","PA",252,"2020-08-12"
"11970","PUBL","Y","VA",65,"2020-08-12"
"11971","PUBL","Y","WV",20,"2020-08-12"
"11972","PUBL","N","ZEA",3,"2020-08-12"
"11973","PUBL","Y","NV",44,"2020-08-12"
"11974","PUBL",NA,"NC",412,"2020-08-12"
"11975","PUBL",NA,"DE",159,"2020-08-12"
"11976","PUBL",NA,"MS",111,"2020-08-12"
"11977","PUBL",NA,"KY",186,"2020-08-12"
"11978","PUBL",NA,"MI",765,"2020-08-12"
"11979","PUBL",NA,"CO",338,"2020-08-12"
"11980","PUBL",NA,"KS",298,"2020-08-12"
"11981","PUBL",NA,"NV",73,"2020-08-12"
"11982","PUBL","Y","SD",3,"2020-08-12"
"11983","PUBL","N","IA",2589,"2020-08-12"
"11984","PUBL","N","IL",7216,"2020-08-12"
"11985","PUBL","N","MO",2121,"2020-08-12"
"11986","PUBL","Y","MS",91,"2020-08-12"
"11987","PUBL","N","NV",657,"2020-08-12"
"11988","PUBL","N","CO",1864,"2020-08-12"
"11989","PUBL","Y","ID",17,"2020-08-12"
"11990","PUBL","Y","WA",153,"2020-08-12"
"11991","PUBL",NA,"NY",1421,"2020-08-12"
"11992","PUBL",NA,"VA",422,"2020-08-12"
"11993","PUBL",NA,"AL",242,"2020-08-12"
"11994","PUBL",NA,"GA",383,"2020-08-12"
"11995","PUBL",NA,"IL",1084,"2020-08-12"
"11996","PUBL",NA,"DC",33,"2020-08-12"
"11997","PUBL",NA,"AZ",438,"2020-08-12"
"11998","PUBL",NA,"AE",45,"2020-08-12"
"11999","PUBL",NA,"AK",58,"2020-08-12"
"12000","PUBL","N","NE",1119,"2020-08-13"
"12001","PUBL","N","KY",1469,"2020-08-13"
"12002","PUBL","N","WA",1234,"2020-08-13"
"12003","PUBL","Y","KS",79,"2020-08-13"
"12004","PUBL","N","MD",2063,"2020-08-13"
"12005","PUBL","Y","NH",54,"2020-08-13"
"12006","PUBL","Y","CA",681,"2020-08-13"
"12007","PUBL","Y","AK",16,"2020-08-13"
"12008","PUBL","Y","AZ",59,"2020-08-13"
"12009","PUBL","Y","WY",14,"2020-08-13"
"12010","PUBL","N","TEX",1,"2020-08-13"
"12011","PUBL",NA,"CA",1172,"2020-08-13"
"12012","PUBL",NA,"WI",707,"2020-08-13"
"12013","PUBL",NA,"HI",70,"2020-08-13"
"12014","PUBL",NA,"SD",35,"2020-08-13"
"12015","PUBL","N","AE",1,"2020-08-13"
"12016","PUBL","N","IN",2971,"2020-08-13"
"12017","PUBL","N","NY",11937,"2020-08-13"
"12018","PUBL","Y","IL",528,"2020-08-13"
"12019","PUBL","Y","MI",111,"2020-08-13"
"12020","PUBL","N","WV",536,"2020-08-13"
"12021","PUBL","N","DC",625,"2020-08-13"
"12022","PUBL","N","AR",680,"2020-08-13"
"12023","PUBL","Y","GA",99,"2020-08-13"
"12024","PUBL","Y","LA",73,"2020-08-13"
"12025","PUBL","Y","NC",140,"2020-08-13"
"12026","PUBL","Y","SC",34,"2020-08-13"
"12027","PUBL",NA,"PA",640,"2020-08-13"
"12028","PUBL",NA,"IA",552,"2020-08-13"
"12029","PUBL",NA,"MN",264,"2020-08-13"
"12030","PUBL",NA,"VT",135,"2020-08-13"
"12031","PUBL",NA,"ZZ",6,"2020-08-13"
"12032","PUBL","N","AP",5,"2020-08-13"
"12033","PUBL",NA,"NE",117,"2020-08-13"
"12034","PUBL","N","102",1,"2020-08-13"
"12035","PUBL","N","PR",3,"2020-08-13"
"12036","PUBL","Y","OH",468,"2020-08-13"
"12037","PUBL","N","GA",3106,"2020-08-13"
"12038","PUBL","Y","MO",139,"2020-08-13"
"12039","PUBL","N",NA,9,"2020-08-13"
"12040","PUBL","N","CA",11076,"2020-08-13"
"12041","PUBL","N","ME",1868,"2020-08-13"
"12042","PUBL","N","NH",1323,"2020-08-13"
"12043","PUBL","N","AK",338,"2020-08-13"
"12044","PUBL","Y","MT",6,"2020-08-13"
"12045","PUBL","Y","AL",51,"2020-08-13"
"12046","PUBL","N","AUS",5,"2020-08-13"
"12047","PUBL",NA,"CT",574,"2020-08-13"
"12048","PUBL",NA,"FL",726,"2020-08-13"
"12049","PUBL",NA,"AR",108,"2020-08-13"
"12050","PUBL",NA,"ME",289,"2020-08-13"
"12051","PUBL",NA,NA,5,"2020-08-13"
"12052","PUBL",NA,"NM",137,"2020-08-13"
"12053","PUBL",NA,"UT",120,"2020-08-13"
"12054","PUBL","Y",NA,1,"2020-08-13"
"12055","PUBL","Y","ND",1,"2020-08-13"
"12056","PUBL",NA,"VI",2,"2020-08-13"
"12057","PUBL","N","MI",4597,"2020-08-13"
"12058","PUBL","Y","WI",62,"2020-08-13"
"12059","PUBL","N","ND",393,"2020-08-13"
"12060","PUBL","N","ID",413,"2020-08-13"
"12061","PUBL","N","MA",4877,"2020-08-13"
"12062","PUBL","N","NJ",6072,"2020-08-13"
"12063","PUBL","N","CT",3343,"2020-08-13"
"12064","PUBL","N","AZ",2481,"2020-08-13"
"12065","PUBL","N","UT",529,"2020-08-13"
"12066","PUBL","N","TN",2163,"2020-08-13"
"12067","PUBL","Y","DC",31,"2020-08-13"
"12068","PUBL","Y","NY",2435,"2020-08-13"
"12069","PUBL","Y","NJ",108,"2020-08-13"
"12070","PUBL","Y","VT",25,"2020-08-13"
"12071","PUBL","N","HI",266,"2020-08-13"
"12072","PUBL","N","MT",452,"2020-08-13"
"12073","PUBL","Y","OR",28,"2020-08-13"
"12074","PUBL",NA,"NJ",856,"2020-08-13"
"12075","PUBL",NA,"OH",584,"2020-08-13"
"12076","PUBL",NA,"TN",462,"2020-08-13"
"12077","PUBL",NA,"WV",64,"2020-08-13"
"12078","PUBL",NA,"WA",187,"2020-08-13"
"12079","PUBL",NA,"AP",6,"2020-08-13"
"12080","PUBL",NA,"ON",1,"2020-08-13"
"12081","PUBL","N","OH",3692,"2020-08-13"
"12082","PUBL","N","TX",9035,"2020-08-13"
"12083","PUBL","Y","IN",560,"2020-08-13"
"12084","PUBL","Y","OK",57,"2020-08-13"
"12085","PUBL","Y","TX",414,"2020-08-13"
"12086","PUBL","N","MS",803,"2020-08-13"
"12087","PUBL","N","LA",955,"2020-08-13"
"12088","PUBL","Y","RI",31,"2020-08-13"
"12089","PUBL","N","NC",3273,"2020-08-13"
"12090","PUBL","N","WY",451,"2020-08-13"
"12091","PUBL","Y","CO",116,"2020-08-13"
"12092","PUBL","N","OR",971,"2020-08-13"
"12093","PUBL","Y","FL",175,"2020-08-13"
"12094","PUBL",NA,"RI",100,"2020-08-13"
"12095","PUBL",NA,"LA",173,"2020-08-13"
"12096","PUBL",NA,"IN",524,"2020-08-13"
"12097","PUBL",NA,"TX",1109,"2020-08-13"
"12098","PUBL",NA,"MA",879,"2020-08-13"
"12099","PUBL",NA,"NH",272,"2020-08-13"
"12100","PUBL",NA,"WY",58,"2020-08-13"
"12101","PUBL",NA,"OR",166,"2020-08-13"
"12102","PUBL",NA,"ND",45,"2020-08-13"
"12103","PUBL","N","VI",1,"2020-08-13"
"12104","PUBL","N","KS",1616,"2020-08-13"
"12105","PUBL","N","SD",345,"2020-08-13"
"12106","PUBL","N","MN",1598,"2020-08-13"
"12107","PUBL","Y","KY",67,"2020-08-13"
"12108","PUBL","N","VA",2241,"2020-08-13"
"12109","PUBL","N","VT",824,"2020-08-13"
"12110","PUBL","N","PA",4132,"2020-08-13"
"12111","PUBL","N","SC",1664,"2020-08-13"
"12112","PUBL","Y","CT",180,"2020-08-13"
"12113","PUBL","Y","ME",29,"2020-08-13"
"12114","PUBL","Y","MA",121,"2020-08-13"
"12115","PUBL","N","RI",768,"2020-08-13"
"12116","PUBL","Y","NM",22,"2020-08-13"
"12117","PUBL","Y","UT",8,"2020-08-13"
"12118","PUBL","N","AL",1613,"2020-08-13"
"12119","PUBL","Y","TN",77,"2020-08-13"
"12120","PUBL",NA,"MD",195,"2020-08-13"
"12121","PUBL",NA,"SC",101,"2020-08-13"
"12122","PUBL",NA,"OK",103,"2020-08-13"
"12123","PUBL",NA,"MO",311,"2020-08-13"
"12124","PUBL",NA,"MT",60,"2020-08-13"
"12125","PUBL",NA,"ID",76,"2020-08-13"
"12126","PUBL","N","WI",3300,"2020-08-13"
"12127","PUBL","N","OK",891,"2020-08-13"
"12128","PUBL","Y","IA",33,"2020-08-13"
"12129","PUBL","Y","MN",62,"2020-08-13"
"12130","PUBL","Y","NE",4,"2020-08-13"
"12131","PUBL","N","NM",843,"2020-08-13"
"12132","PUBL","N","FL",7502,"2020-08-13"
"12133","PUBL","N","DE",594,"2020-08-13"
"12134","PUBL","Y","DE",9,"2020-08-13"
"12135","PUBL","Y","MD",72,"2020-08-13"
"12136","PUBL","Y","PA",251,"2020-08-13"
"12137","PUBL","Y","VA",65,"2020-08-13"
"12138","PUBL","Y","WV",19,"2020-08-13"
"12139","PUBL","N","ZEA",3,"2020-08-13"
"12140","PUBL","Y","NV",44,"2020-08-13"
"12141","PUBL",NA,"NC",412,"2020-08-13"
"12142","PUBL",NA,"DE",159,"2020-08-13"
"12143","PUBL",NA,"MS",112,"2020-08-13"
"12144","PUBL",NA,"KY",186,"2020-08-13"
"12145","PUBL",NA,"MI",765,"2020-08-13"
"12146","PUBL",NA,"CO",338,"2020-08-13"
"12147","PUBL",NA,"KS",298,"2020-08-13"
"12148","PUBL",NA,"NV",73,"2020-08-13"
"12149","PUBL","Y","SD",3,"2020-08-13"
"12150","PUBL","N","IA",2589,"2020-08-13"
"12151","PUBL","N","IL",7216,"2020-08-13"
"12152","PUBL","N","MO",2121,"2020-08-13"
"12153","PUBL","Y","MS",91,"2020-08-13"
"12154","PUBL","N","NV",657,"2020-08-13"
"12155","PUBL","N","CO",1864,"2020-08-13"
"12156","PUBL","Y","ID",17,"2020-08-13"
"12157","PUBL","Y","WA",153,"2020-08-13"
"12158","PUBL",NA,"NY",1421,"2020-08-13"
"12159","PUBL",NA,"VA",422,"2020-08-13"
"12160","PUBL",NA,"AL",242,"2020-08-13"
"12161","PUBL",NA,"GA",383,"2020-08-13"
"12162","PUBL",NA,"IL",1084,"2020-08-13"
"12163","PUBL",NA,"DC",33,"2020-08-13"
"12164","PUBL",NA,"AZ",438,"2020-08-13"
"12165","PUBL",NA,"AE",45,"2020-08-13"
"12166","PUBL",NA,"AK",58,"2020-08-13"
"12167","PUBL","N","NE",1119,"2020-08-14"
"12168","PUBL","N","KY",1469,"2020-08-14"
"12169","PUBL","N","WA",1234,"2020-08-14"
"12170","PUBL","Y","KS",79,"2020-08-14"
"12171","PUBL","N","MD",2063,"2020-08-14"
"12172","PUBL","Y","NH",54,"2020-08-14"
"12173","PUBL","Y","CA",680,"2020-08-14"
"12174","PUBL","Y","AK",16,"2020-08-14"
"12175","PUBL","Y","AZ",59,"2020-08-14"
"12176","PUBL","Y","WY",14,"2020-08-14"
"12177","PUBL","N","TEX",1,"2020-08-14"
"12178","PUBL",NA,"CA",1172,"2020-08-14"
"12179","PUBL",NA,"WI",707,"2020-08-14"
"12180","PUBL",NA,"HI",70,"2020-08-14"
"12181","PUBL",NA,"SD",35,"2020-08-14"
"12182","PUBL","N","AE",1,"2020-08-14"
"12183","PUBL","N","IN",2973,"2020-08-14"
"12184","PUBL","N","NY",11937,"2020-08-14"
"12185","PUBL","Y","IL",523,"2020-08-14"
"12186","PUBL","Y","MI",109,"2020-08-14"
"12187","PUBL","N","WV",536,"2020-08-14"
"12188","PUBL","N","DC",625,"2020-08-14"
"12189","PUBL","N","AR",680,"2020-08-14"
"12190","PUBL","Y","GA",99,"2020-08-14"
"12191","PUBL","Y","LA",73,"2020-08-14"
"12192","PUBL","Y","NC",140,"2020-08-14"
"12193","PUBL","Y","SC",34,"2020-08-14"
"12194","PUBL",NA,"PA",640,"2020-08-14"
"12195","PUBL",NA,"IA",552,"2020-08-14"
"12196","PUBL",NA,"MN",264,"2020-08-14"
"12197","PUBL",NA,"VT",135,"2020-08-14"
"12198","PUBL",NA,"ZZ",6,"2020-08-14"
"12199","PUBL","N","AP",5,"2020-08-14"
"12200","PUBL",NA,"NE",117,"2020-08-14"
"12201","PUBL","N","102",1,"2020-08-14"
"12202","PUBL","N","PR",3,"2020-08-14"
"12203","PUBL","Y","OH",467,"2020-08-14"
"12204","PUBL","N","GA",3106,"2020-08-14"
"12205","PUBL","Y","MO",139,"2020-08-14"
"12206","PUBL","N",NA,9,"2020-08-14"
"12207","PUBL","N","CA",11081,"2020-08-14"
"12208","PUBL","N","ME",1869,"2020-08-14"
"12209","PUBL","N","NH",1323,"2020-08-14"
"12210","PUBL","N","AK",338,"2020-08-14"
"12211","PUBL","Y","MT",6,"2020-08-14"
